diseaseLabel,disease,symptomsLabel,symptoms,treatmentLabel,treatment,differentFromLabel,differentFrom,riskLabel,risk,causeLabel,cause,diagnosisLabel,diagnosis,icd9,icd10,umls,mesh,nci,link,description,alsoKnownAs
Q55786608,Q55786608, , , , , , , , , , , , , ,Q93.5, , , , , , 
Q55786740,Q55786740, , , , , , , , , , , , , , , , ,C114483, , , 
Q55786745,Q55786745, , , , , , , , , , , , , , , , ,C114929, , , 
Q55786881,Q55786881, , , , , , , , , , , , , , , , , , , , 
Q55786984,Q55786984, , , , , , , , , , , , , ,E72.1, , ,C168598, , , 
Q55787411,Q55787411, , , , , , , , , , , , , ,G93.0,C0151860, , , , , 
Q55787487,Q55787487, , , , , , , , , , , , , , ,CN203955, , , , , 
Q55787784,Q55787784, , , , , , , , , , , , , , , ,D013736, , , , 
Q55787937,Q55787937, , , , , , , , , , , , , ,D13.4,"C0334091,C1333971", ,C5751, , , 
Q55788085,Q55788085, , , , , , , , , , , , , ,K52.8, , , , , , 
Q55788094,Q55788094,Q1557686,Q1557686, , , , , , , , , , , ,G12.2, , , , , , 
Q55788287,Q55788287, , , , , , , , , , , , , , ,C0398774, , , , , 
Q55788314,Q55788314, , , , , , , , , , , , , ,H05.2, , , , , , 
Q55788365,Q55788365, , , , , , , , , , , , , , , , ,C142082, , , 
Q55789238,Q55789238, , , , , , , , , , , , , ,H35.5, , ,C140264, , , 
neoplàsia d'orofaringe,Q55789594, , , , , , , , , , , , , , ,C0029295,D009959,C3291, , ,neoplàsia orofaríngia
Q55789650,Q55789650, , , , , , , , , , , , , ,D12.1,C0496860, ,C4773, , , 
Q55789754,Q55789754, , , , , , , , , , , , ,214.0, ,C0153968, , , , , 
Q55789772,Q55789772, , , , , , , , , , , , , , ,C0600113, ,C4862, , , 
Q55789864,Q55789864, , , , , , , , , , , , , , ,C0271556, , , , , 
Q55789995,Q55789995, , , , , , , , , , , , , , , ,C535922, , , , 
Q55790006,Q55790006, , , , , , , , , , , , , , ,CL494932, , , , , 
Q55790044,Q55790044, , , , , , , , , , , , , , , , , , , , 
Q55790047,Q55790047, , , , , , , , , , , , , , , , , , , , 
Q55790048,Q55790048, , , , , , , , , , , , , , , , , , , , 
Q55790053,Q55790053, , , , , , , , , , , , , , , , , , , , 
Q55790110,Q55790110, , , , , , , , , , , , , , , , , , , , 
Q55790141,Q55790141, , , , , , , , , , , , , , ,C1859406,C536577, , , , 
Q55787136,Q55787136, , , , , , , , , , , , , ,Q69.1, , , , , , 
Q55787137,Q55787137, , , , , , , , , , , , , ,Q69.1, , , , , , 
Q55787138,Q55787138, , , , , , , , , , , , , ,Q69.1, , , , , , 
Q55787139,Q55787139, , , , , , , , , , , , , ,Q69.1, , , , , , 
Q55787141,Q55787141, , , , , , , , , , , , , ,Q69.0, , , , , , 
Q55787142,Q55787142, , , , , , , , , , , , , ,Q69.0, , , , , , 
Q55787143,Q55787143, , , , , , , , , , , , , ,Q70.4, , , , , , 
Q55787144,Q55787144, , , , , , , , , , , , , ,Q70.4, , , , , , 
Q55787145,Q55787145, , , , , , , , , , , , , ,Q69.0, , , , , , 
Q55787146,Q55787146, , , , , , , , , , , , , ,Q69.0, , , , , , 
Q55787150,Q55787150, , , , , , , , , , , , , ,Q69.0, , , , , , 
Q55787151,Q55787151, , , , , , , , , , , , , ,Q69.0, , , , , , 
Q55787160,Q55787160, , , , , , , , , , , , , ,Q69.2, , , , , , 
Q55787161,Q55787161, , , , , , , , , , , , , ,Q69.2, , , , , , 
Q55787162,Q55787162, , , , , , , , , , , , , ,Q69.2, , , , , , 
Q55787163,Q55787163, , , , , , , , , , , , , ,Q69.2, , , , , , 
Q55787164,Q55787164, , , , , , , , , , , , , ,Q69.2, , , , , , 
Q55787166,Q55787166, , , , , , , , , , , , , ,Q69.2, , , , , , 
Q55787170,Q55787170, , , , , , , , , , , , , ,Q66.8, , , , , , 
Q55787172,Q55787172, , , , , , , , , , , , , ,Q74.0, , , , , , 
Q55787173,Q55787173, , , , , , , , , , , , , ,Q74.0, , , , , , 
Q55787174,Q55787174, , , , , , , , , , , , , ,Q74.0, , , , , , 
Q55787175,Q55787175, , , , , , , , , , , , , ,Q74.0, , , , , , 
Q55787176,Q55787176, , , , , , , , , , , , , ,Q74.0, , , , , , 
Q55787177,Q55787177, , , , , , , , , , , , , ,Q74.0, , , , , , 
Q55787178,Q55787178, , , , , , , , , , , , , ,Q74.0, , , , , , 
Q55787180,Q55787180, , , , , , , , , , , , , ,Q74.0, , , , , , 
Q55787183,Q55787183, , , , , , , , , , , , , ,Q68.8, , , , , , 
Q55787184,Q55787184, , , , , , , , , , , , , ,Q68.8, , , , , , 
Q55787185,Q55787185, , , , , , , , , , , , , ,Q68.2, , , , , , 
Q55787186,Q55787186, , , , , , , , , , , , , ,Q74.1, , , , , , 
Q55787187,Q55787187, , , , , , , , , , , , , ,Q74.1, , , , , , 
Q55787189,Q55787189, , , , , , , , , , , , , ,Q74.0, , , , , , 
Q55787190,Q55787190, , , , , , , , , , , , , ,Q74.0, , , , , , 
Q55787191,Q55787191, , , , , , , , , , , , , ,Q74.2, , , , , , 
Q55787192,Q55787192, , , , , , , , , , , , , ,Q74.2, , , , , , 
Q55787196,Q55787196, , , , , , , , , , , , , ,Q56.2, , , , , , 
Q55787200,Q55787200, , , , , , , , , , , , , ,Q92.3, , , , , , 
Q55787201,Q55787201, , , , , , , , , , , , , ,Q87.2, , , , , , 
Q55787223,Q55787223, , , , , , , , , , , , , ,Q87.8,C0796264,C536715, , , , 
Q55787236,Q55787236, , , , , , , , , , , , , , , , , , , , 
Q55787265,Q55787265, , , , , , , , , , , , , ,Q87.8, , , , , , 
Q55787278,Q55787278, , , , , , , , , , , , , ,Q87.2,C2931547,C537615, , , , 
trastorn mitocondrial per un defecte en l'assemblatge o la maduració dels complexos de la cadena respiratòria,Q55787305, , , , , , , , , , , , , , , , , , , , 
Q55787309,Q55787309, , , , , , , , , , , , , ,E77.1, , , , , , 
Q55787311,Q55787311, , , , , , , , , , , , , ,E77.1, , , , , , 
Q55787346,Q55787346, , , , , , , , , , , , , ,Q93.5, , , , , , 
Q55787355,Q55787355, , , , , , , , , , , , , ,Q92.3, , , , , , 
Q55787375,Q55787375, , , , , , , , , , , , , ,Q92.3, , , , , , 
Q55787376,Q55787376, , , , , , , , , , , , , , , , , , , , 
Q55787377,Q55787377, , , , , , , , , , , , , ,Q99.8, , , , , , 
Q55787379,Q55787379, , , , , , , , , , , , , ,K43.6, , , , , , 
Q55787386,Q55787386, , , , , , , , , , , , , , , , , , , , 
Q55787388,Q55787388, , , , , , , , , , , , , ,Q89.2, , , , , , 
Q55787391,Q55787391, , , , , , , , , , , , , ,Q93.5, , , , , , 
Q55787396,Q55787396, , , , , , , , , , , , , , , , , , , , 
Q55787452,Q55787452, , , , , , , , , , , , , ,Q93.5, ,C538302, , , , 
Q55787468,Q55787468, , , , , , , , , , , , , ,Q05.9, , , , , , 
Q55787472,Q55787472, , , , , , , , , , , , , ,Q26.3,"C0265915,C0344679", , , , , 
Q55787474,Q55787474, , , , , , , , , , , , , ,Q24.3,C3165028, , , , , 
Q55787475,Q55787475, , , , , , , , , , , , , ,Q93.5, , , , , , 
Q55787476,Q55787476, , , , , , , , , , , , , ,Q04.8, , , , , , 
Q55787477,Q55787477, , , , , , , , , , , , , ,Q77.6, , , , , , 
Q55787478,Q55787478, , , , , , , , , , , , , ,Q25.6,C2910138, , , , , 
Q55787483,Q55787483, , , , , , , , , , , , , ,Q74.3, , , , , , 
Q55787533,Q55787533, , , , , , , , , , , , , , , , , , , , 
Q55787550,Q55787550, , , , , , , , , , , , , , ,C2931292,C536701, , , , 
Q55787557,Q55787557, , , , , , , , , , , , , ,Q68.4, , , , , , 
Q55787558,Q55787558, , , , , , , , , , , , , ,Q93.5, , , , , , 
Q55787559,Q55787559, , , , , , , , , , , , , ,H47.4, , , , , , 
Q55787561,Q55787561, , , , , , , , , , , , , ,M85.8, , , , , , 
Q55787563,Q55787563, , , , , , , , , , , , , , , , , , , , 
Q55787564,Q55787564, , , , , , , , , , , , , ,I42.2, , , , , , 
Q55787565,Q55787565, , , , , , , , , , , , , ,Q87.0, , , , , , 
Q55787566,Q55787566, , , , , , , , , , , , , ,E16.1, , , , , , 
Q55787615,Q55787615, , , , , , , , , , , , , ,Q87.1, , , , , , 
Q55787624,Q55787624, , , , , , , , , , , , , , , , , , , , 
Q55787625,Q55787625, , , , , , , , , , , , , , , , , , , , 
Q55787626,Q55787626, , , , , , , , , , , , , ,Q56.2, , , , , , 
Q55787627,Q55787627, , , , , , , , , , , , , ,Q56.2, , , , , , 
Q55787628,Q55787628, , , , , , , , , , , , , , , , , , , , 
Q55787629,Q55787629, , , , , , , , , , , , , , , , , , , , 
Q55787645,Q55787645, , , , , , , , , , , , , , , , , , , , 
Q55787650,Q55787650, , , , , , , , , , , , , , , , , , , , 
Q55787653,Q55787653, , , , , , , , , , , , , , , , , , , , 
Q55790160,Q55790160, , , , , , , , , , , , , , , , , , , , 
Q55790183,Q55790183, , , , , , , , , , , , , , , , , , , , 
Q55790203,Q55790203, , , , , , , , , , , , , , , , , , , , 
Q55790234,Q55790234, , , , , , , , , , , , , , , , , , , , 
Q55790254,Q55790254, , , , , , , , , , , , , , , , , , , , 
Q55790269,Q55790269, , , , , , , , , , , , , , , , , , , , 
Q55790274,Q55790274, , , , , , , , , , , , , , ,C2930965,C535646, , , , 
Q55790287,Q55790287, , , , , , , , , , , , , , , ,C537803, , , , 
Q55790290,Q55790290, , , , , , , , , , , , , , , , , , , , 
Q55790299,Q55790299, , , , , , , , , , , , , , ,"C0334402,C1370419",C537296,"C6261,C66751", , , 
Q55790304,Q55790304, , , , , , , , , , , , , , , , , , , , 
Q55790437,Q55790437, , , , , , , , , , , , , , ,C0796036,C535913, , , , 
Q55790464,Q55790464, , , , , , , , , , , , , , ,"C0685121,C1377916", ,C8537, , , 
Q55790528,Q55790528, , , , , , , , , , , , , , , ,C537224, , , , 
Q55949843,Q55949843, , , , , , , , , , , , , , ,C3280574, , , , , 
neoplàsia de bufeta,Q55949884, , , , , , , , , , , , ,239.4, ,C0005695,D001749,C2901, , ,neoplàsia vesical
Q55950116,Q55950116, , , , , , , , , , , , , , ,"C0694550,C0748140,C0876973,C1859117", , , , , 
Q55950130,Q55950130, , , , , , , , , , , , , , ,C0154088, ,C3642, , , 
Q55950180,Q55950180, , , , , , , , , , , , , ,Q13.1,C0003076, , , , , 
Q55950182,Q55950182, , , , , , , , , , , , , , ,C1862380,C566235, , , , 
Q55950204,Q55950204, , , , , , , , , , , , , , ,C1861537,C566121,C124838, , , 
Q55950209,Q55950209, , , , , , , , , , , , , , ,"C1852521,C1852522", , , , , 
Q55950222,Q55950222, , , , , , , , , , , , , , ,"C0162538,C2931161",C536290, , , , 
Q55950224,Q55950224, , , , , , , , , , , , , , , , , , , , 
Q55950233,Q55950233, , , , , , , , , , , , , ,E20.8,C1832648,C537156, , , , 
Q55950237,Q55950237, , , , , , , , , , , , , , ,C1840225, , , , , 
Q55950294,Q55950294, , ,"Q166825,Q28852343,Q411781,denosumab","Q166825,Q28852343,Q408283,Q411781", , , , , , , , , , ,"C0029456,C0029458,C0029459,C2674640",D015663, , , , 
Q55998488,Q55998488, , , , , , , , , , , , ,742.59,Q77.1,"C1300257,C1834928",C536508,C98584, , , 
Q55998494,Q55998494, , ,"Q421663,everolimús","Q421052,Q421663", , , , , , , , , , ,"C0041341,C1854465", ,C75122, , , 
Q55998559,Q55998559, , , , , , , , , , , , , ,Q77.3,C1859132,C565853, , , , 
Q55998675,Q55998675, , , , , , , , , , , , , ,E77.0,C1854896,C565367,C129978, , , 
Q55999533,Q55999533, , , , , , , , , , , , , , ,"C0795888,C2931311", , , , , 
Q55999534,Q55999534, , , , , , , , , , , , , , ,C3275438, , , , , 
Q55999592,Q55999592, , , , , , , , , , , , , ,Q87.8,"C0037205,C0300948,C0344490,C1838568,C1838569,C2931053",C535879,C99054, , , 
Q55999631,Q55999631, , , , , , , , , , , , , , ,"C0432267,C1866504,C1866505", ,C156433, , , 
Q55999647,Q55999647, , , , , , , , , , , , , ,E16.1,C1865290, , , , , 
Q55999711,Q55999711, , , , , , , , , , , , , , ,C1853755, , , , , 
Q55999834,Q55999834, , , , , , , , , , , , , , ,C1836032,C536291, , , , 
Q56002527,Q56002527, , , , , , , , , , , , , , ,"C1860707,C2750460", ,C75331, , , 
Q56002566,Q56002566, , , , , , , , , , , , , , ,C3150677, , , , , 
Q56002697,Q56002697, , , , , , , , , , , , , , ,C3151087, ,C186786, , , 
Q55787654,Q55787654, , , , , , , , , , , , , , , , , , , , 
Q55787655,Q55787655, , , , , , , , , , , , , ,E25.0, , , , , , 
Q55787656,Q55787656, , , , , , , , , , , , , ,E25.0, , , , , , 
Q55787657,Q55787657, , , , , , , , , , , , , , , , , , , , 
Q55787662,Q55787662, , , , , , , , , , , , , , , , , , , , 
Q55787664,Q55787664, , , , , , , , , , , , , ,Q74.0, , , , , , 
Q55787670,Q55787670, , , , , , , , , , , , , , , , , , , , 
Q55787671,Q55787671, , , , , , , , , , , , , , , , , , , , 
Q55787672,Q55787672, , , , , , , , , , , , , , , , , , , , 
Q55787673,Q55787673, , , , , , , , , , , , , ,Q87.2, , , , , , 
Q55787679,Q55787679, , , , , , , , , , , , , , , , , , , , 
Q55787692,Q55787692, , , , , , , , , , , , , ,Q99.8, , , , , , 
Q55787712,Q55787712, , , , , , , , , , , , , , ,C2931485,C537402, , , , 
Q55787714,Q55787714, , , , , , , , , , , , , ,Q87.0, , , , , , 
Q55787716,Q55787716, , , , , , , , , , , , , ,Q92.3,C2931247,C536579, , , , 
Q55787720,Q55787720, , , , , , , , , , , , , ,Q20.8,C4023262, , , , , 
Q55787735,Q55787735, , , , , , , , , , , , ,745.19,Q20.2,C0265809, , , , , 
Q55787736,Q55787736, , , , , , , , , , , , , ,Q87.8,C2931177,C536349, , , , 
Q55787751,Q55787751, , , , , , , , , , , , , , , , , , , , 
Q55787752,Q55787752, , , , , , , , , , , , , ,Q87.2, , , , , , 
Q55787753,Q55787753, , , , , , , , , , , , , ,Q04.8, , , , , , 
Q55787755,Q55787755, , , , , , , , , , , , , ,Q93.5, , , , , , 
Q55787756,Q55787756, , , , , , , , , , , , , ,M89.5, , , , , , 
Q55787758,Q55787758, , , , , , , , , , , , , ,Q93.5, , , , , , 
Q55787759,Q55787759, , , , , , , , , , , , , , , , , , , , 
Q55787767,Q55787767, , , , , , , , , , , , , ,Q93.5, , , , , , 
Q55787782,Q55787782, , , , , , , , , , , , , , ,C0158632, , , , , 
Q55787787,Q55787787, , , , , , , , , , , , , ,E88.8, , , , , , 
Q55787794,Q55787794, , , , , , , , , , , , , ,Q93.5, , , , , , 
Q55787795,Q55787795, , , , , , , , , , , , , ,Q93.5, , , , , , 
Q55787797,Q55787797, , , , , , , , , , , , , ,Q93.5, , , , , , 
Q55787804,Q55787804, , , , , , , , , , , , , , , , , , , , 
Q55787806,Q55787806, , , , , , , , , , , , , , , , , , , , 
Q55787807,Q55787807, , , , , , , , , , , , , , , , , , , , 
Q55787808,Q55787808, , , , , , , , , , , , , , , , , , , , 
Q55787809,Q55787809, , , , , , , , , , , , , , , , , , , , 
Q55787817,Q55787817, , , , , , , , , , , , , ,Q93.5, , , , , , 
Q55787818,Q55787818, , , , , , , , , , , , , ,Q93.5, , , , , , 
Q55787820,Q55787820, , , , , , , , , , , , , ,Q87.8, , , , , , 
Q55787821,Q55787821, , , , , , , , , , , , , ,Q87.2, , , , , , 
Q55787822,Q55787822, , , , , , , , , , , , , ,Q87.0, , , , , , 
Q55787823,Q55787823, , , , , , , , , , , , , ,Q77.8, , , , , , 
Q55787824,Q55787824, , , , , , , , , , , , , ,Q77.8, , , , , , 
Q55787827,Q55787827, , , , , , , , , , , , , ,Q06.4, , , , , , 
Q55787831,Q55787831, , , , , , , , , , , , , ,Q86.8,C1739111, , , , , 
Q55787832,Q55787832, , , , , , , , , , , , ,760.8,Q86.8, , , , , , 
Q55787839,Q55787839, , , , , , , , , , , , , ,E77.8, , , , , , 
Q55787890,Q55787890, , , , , , , , , , , , , ,E77.8, , , , , , 
Q55787895,Q55787895, , , , , , , , , , , , , ,E77.8, , , , , , 
Q55787913,Q55787913, , , , , , , , , , , , , ,E77.8, , , , , , 
Q55787920,Q55787920, , , , , , , , , , , , , ,E77.8, , , , , , 
Q55787965,Q55787965, , , , , , , , , , , , , ,Q87.1, , , , , , 
Q55787977,Q55787977, , , , , , , , , , , , , ,Q93.5, , , , , , 
Q55787978,Q55787978, , , , , , , , , , , , , ,G72.3, , , , , , 
Q55787986,Q55787986, , , , , , , , , , , , , ,Q87.1, , , , , , 
Q55787987,Q55787987, , , , , , , , , , , , , ,Q87.1, , , , , , 
Q55788073,Q55788073, , , , , , , , , , , , , ,E88.8, , , , , , 
Q55788075,Q55788075, , , , , , , , , , , , , ,Q93.5, , , , , , 
Q55788076,Q55788076, , , , , , , , , , , , , ,Q93.5, , , , , , 
Q55788077,Q55788077, , , , , , , , , , , , , ,Q04.3, , , , , , 
Q55788087,Q55788087, , , , , , , , ,"Q554297,acitretina","Q341500,Q554297", , , ,Q86.8,C2931755,C538169, , , , 
Q55788088,Q55788088, , , , , , , , , , , , , ,Q87.8, , , , , , 
Q55788090,Q55788090, , , , , , , , , , , , , ,Q87.3, , , , , , 
Q55788096,Q55788096, , , , , , , , , , , , , , , , , , , , 
Q55788097,Q55788097, , , , , , , , , , , , , , , , , , , , 
Q55788100,Q55788100, , , , , , , , , , , , , ,Q93.5, , , , , , 
Q55788101,Q55788101, , , , , , , , , , , , , ,Q93.5, , , , , , 
Q55788106,Q55788106, , , , , , , , , , , , , ,Q93.5, , , , , , 
Q55788120,Q55788120, , , , , , , , , , , , , ,Q77.7, , , , , , 
Q55788123,Q55788123, , , , , , , , , , , , , ,Q87.1, , , , , , 
Q55788125,Q55788125, , , , , , , , , , , , , , , , , , , , 
Q55788127,Q55788127, , , , , , , , , , , , , ,Q20.1, , , , , , 
Q55788128,Q55788128, , , , , , , , , , , , , ,Q24.8, , , , , , 
Q55788168,Q55788168, , , , , , , , , , , , , ,Q64.4,C0266357, ,C99005, , , 
Q55788170,Q55788170, , , , , , , , , , , , , ,Q64.4,C0431743, ,C123254, , , 
Q55788175,Q55788175, , , , , , , , , , , , , , , , , , , , 
Q55788176,Q55788176, , , , , , , , , , , , , ,Q64.7, , , , , , 
Q55788180,Q55788180, , , , , , , , , , , , , ,Q72.8, , , , , , 
Q55788181,Q55788181, , , , , , , , , , , , , ,Q93.5, , , , , , 
Q55788182,Q55788182, , , , , , , , , , , , , , ,C1739100, , , , , 
Q55788183,Q55788183, , , , , , , , , , , , , ,M89.8, , , , , , 
Q55788185,Q55788185, , , , , , , , , , , , , ,Q87.8, , , , , , 
Q55788188,Q55788188, , , , , , , , , , , , , ,Q87.8, , , , , , 
Q55788220,Q55788220, , , , , , , , , , , , , , , , , , , , 
Q55788229,Q55788229, , , , , , , , , , , , , ,Q93.5, , , , , , 
Q55788230,Q55788230, , , , , , , , , , , , , ,Q93.5, , , , , , 
Q55788233,Q55788233, , , , , , , , , , , , , , , , , , , , 
Q55788243,Q55788243, , , , , , , , , , , , , , , , , , , , 
Q55788244,Q55788244, , , , , , , , , , , , , , , , , , , , 
Q55788245,Q55788245, , , , , , , , , , , , , ,Q77.8, , , , , , 
Q56013657,Q56013657, , , , , , , , , , , , ,520.5,K00.5,C0399367, , , , , 
Q56013659,Q56013659, , , , , , , , , , , , ,520.5,K00.5,C0399372,C536606, , , , 
Q56013710,Q56013710, , , , , , , , , , , , , ,Q92.3,C3150928, , , , , 
Q56013827,Q56013827, , , , , , , , , , , , , ,Q93.5, , , , , , 
Q56013966,Q56013966, , , , , , , , , , , , ,199.1, ,C3839822, ,C123317, , , 
Q56014104,Q56014104, , , , , , , , , , , , , ,D68.8,C1856883, , , , , 
Q56014255,Q56014255, , , , , , , , , , , , , ,Q87.8,C1832216, , , , , 
Q56014317,Q56014317, , , , , , , , , , , , , ,Q87.8,"C1848519,C3266898", , , , , 
Q56014325,Q56014325, , , , , , , , , , , , , ,L65.8,C1840299, , , , , 
Q56014413,Q56014413, , , , , , , , , , , , , ,D64.4,C0271933, , , , , 
Q56014425,Q56014425, , , , , , , , , , , , , ,Q12.0, , , , , , 
Q56014426,Q56014426, , , , , , , , , , , , , ,Q12.0,C0858617, , , , , 
Q56014435,Q56014435, , , , , , , , , , , , , ,H47.2, , , , , , 
Q56014446,Q56014446, , , , , , , , , , , , , ,E75.2,C1847967, , , , , 
Q56014472,Q56014472, , , , , , , , , , , , ,239.5, ,C0042076,D014571,C3431, , , 
Q56014489,Q56014489, , , , , , , , , , , , , , ,C0017416,D005833,C3053, , , 
Q56014502,Q56014502, , , , , , , , , , , , , , ,C0007873,D002583,C2940, , , 
Q56014508,Q56014508, , , , , , , , , , , , , , ,C0031347,D010610,C3325, , , 
neoplàsia de pròstata,Q56014511, , , , , , , , , , , , , , ,C0033578,D011471,C3343, , ,neoplàsia prostàtica
neoplàsia uterina,Q56014517, , , , , , , , , , , , ,239.5, ,C0042138,D014594,C3435, , ,"neoplàsia d'úter,neoplàsia de matriu"
neoplàsia d'esòfag,Q56014520, , , , , , , , , , , , , , ,C0014859,D004938,C3028, , ,neoplàsia esofàgica
Q56014549,Q56014549, , , , , , , , , , , , , , ,C0005396,D001650,C2898, , , 
Q56014558,Q56014558, , , , , , , , , , , , , , ,C2931663,C537906, , , , 
Q56014598,Q56014598, , , , , , , , , , , , , , ,C2931740,C538125, , , , 
Q56014603,Q56014603, , , , , , , , , , , , , , ,C2930989, , , , , 
Q56014605,Q56014605, , , , , , , , , , , , , , ,C2931088,C536023, , , , 
Q56014634,Q56014634, , , , , , , , , , , , , , ,C4225427, , , , , 
Q56042345,Q56042345, , , , , , , , ,infecció,Q166231, , , , , , , , , , 
Q56070785,Q56070785, , , , , , , , , , , , , , , , , , , , 
Q56196009,Q56196009, , , , , , , , , , , , , , , , , , , , 
Q56217799,Q56217799, , , , ,fractura per sobrecàrrega,Q41392, , ,"osteomalàcia,osteoporosi","Q165328,Q860395", , , , ,C2350177, , , , , 
Q56244339,Q56244339,"diarrea,esternut,febre,pneumònia atípica,rinorrea,tos","Q1115038,Q2633267,Q35805,Q35830,Q38933,Q40878", , , , , , ,Q667756,Q667756,"ELISA,reacció en cadena de la polimerasa","Q176996,Q332126", , ,C4087161, , , , , 
Q56277527,Q56277527, , , , , , , , , , , , , , ,C4053775, , , , , 
Q56278375,Q56278375, , , , , , , , , , , , , , , , , , , , 
Q56291718,Q56291718, , , , , , , , , , , , , , , , , , , , 
Q56297308,Q56297308, , , , , , , , , , , , , , , , , , , , 
Q56297467,Q56297467, , , , , , , , , , , , , , ,C2930971,C535663, , , , 
Q55788263,Q55788263, , , , , , , , , , , , , , , , , , , , 
Q55788265,Q55788265, , , , , , , , , , , , , , , , , , , , 
Q55788271,Q55788271, , , , , , , , , , , , , , , , , , , , 
Q55788284,Q55788284, , , , , , , , , , , , , , , , , , , , 
Q55788285,Q55788285, , , , , , , , , , , , , ,Q04.0, , , , , , 
Q55788292,Q55788292, , , , , , , , , , , , , , , , , , , , 
Q55788293,Q55788293, , , , , , , , , , , , , , , , , , , , 
Q55788318,Q55788318, , , , , , , , , , , , , , , , , , , , 
Q55788323,Q55788323, , , , , , , , , , , , , , , , , , , , 
Q55788329,Q55788329, , , , , , , , , , , , , , , , , , , , 
Q55788331,Q55788331, , , , , , , , , , , , , , , , , , , , 
Q55788359,Q55788359, , , , , , , , , , , , , , , , , , , , 
Q55788360,Q55788360, , , , , , , , , , , , , , , , , , , , 
Q55788367,Q55788367, , , , , , , , , , , , , , , , , , , , 
Q55788368,Q55788368, , , , , , , , , , , , , , , , , , , , 
Q55788369,Q55788369, , , , , , , , , , , , , , , , , , , , 
Q55788370,Q55788370, , , , , , , , , , , , , , , , , , , , 
Q55788373,Q55788373, , , , , , , , , , , , , , , ,C538514, , , , 
Q55788380,Q55788380, , , , , , , , , , , , , , , , , , , , 
Q55788386,Q55788386, , , , , , , , , , , , , ,Q87.8, , , , , , 
Q55788389,Q55788389, , , , , , , , , , , , , , , , , , , , 
Q55788409,Q55788409, , , , , , , , , , , , , ,Q93.0,C0795875,C537108,C36469, , , 
Q55788412,Q55788412, , , , , , , , , , , , ,"215.9,733.29",M85.0, , , , , , 
Q55788427,Q55788427, , , , , , , , , , , , , ,Q43.3,C0266235, , , , , 
Q55788430,Q55788430, , , , , , , , , , , , ,740.1,Q00.1,C0152426, ,C98907, , , 
Q55788433,Q55788433, , , , , , , , , , , , , ,Q87.8,C2931271,C536633, , , , 
Q55788435,Q55788435, , , , , , , , , , , , , ,Q75.4, , , , , , 
Q55788458,Q55788458, , , , , , , , , , , , , , , , , , , , 
síndrome amb braquidactília,Q55788468, , , , , , , , , , , , , ,Q73.8, , , , , , 
Q55788481,Q55788481, , , , , , , , , , , , , ,P35.8, , , , , , 
Q55788500,Q55788500, , , , , , , , , , , , , ,Q79.8, , , , , , 
Q55788501,Q55788501, , , , , , , , , , , , , ,G12.8, , , , , , 
Q55788503,Q55788503, , , , , , , , , , , , , ,Q87.8, , , , , , 
Q55788508,Q55788508, , , , , , , , , , , , , ,Q87.8, , , , , , 
Q55788514,Q55788514, , , , , , , , , , , , , ,Q93.5, , , , , , 
Q55788531,Q55788531, , , , , , , , , , , , , , , , , , , , 
Q55788534,Q55788534, , , , , , , , , , , , , , , , , , , , 
Q55788560,Q55788560, , , , , , , , , , , , , , , , , , , , 
Q55788568,Q55788568, , , , , , , , , , , , , ,E77.1, , , , , , 
Q55788575,Q55788575, , , , , , , , , , , , , ,E16.1, , , , , , 
Q55788606,Q55788606, , , , , , , , , , , , , , , , , , , , 
Q55788608,Q55788608, , , , , , , , , , , , , ,Q81.8, , , , , , 
Q55788612,Q55788612, , , , , , , , , , , , ,759.6,Q85.8, , , , , , 
Q55788613,Q55788613, , , , , , , , , , , , ,759.6,Q85.8, , , , , , 
Q55788614,Q55788614, , , , , , , , , , , , ,759.6,Q85.8, , , , , , 
Q55788620,Q55788620, , , , , , , , , , , , , ,Q79.6,C1845235, , , , , 
Q55788621,Q55788621, , , , , , , , , , , , , , , , ,C35107, , , 
Q55788633,Q55788633, , , , , , , , , , , , , ,Q87.0, , , , , , 
Q55788642,Q55788642, , , , , , , , , , , , , ,Q87.5,C4303862, , , , , 
Q55788643,Q55788643, , , , , , , , , , , , , ,Q78.8,CL952027, , , , , 
Q55788644,Q55788644, , , , , , , , , , , , , ,Q77.3,C1300228,C535392, , , , 
Q55788646,Q55788646, , , , , , , , , , , , , ,Q78.4, , , , , , 
Q55788647,Q55788647, , , , , , , , , , , , , ,Q77.8, , , , , , 
Q55788648,Q55788648, , , , , , , , , , , , , ,Q87.8, , , , , , 
Q55788650,Q55788650, , , , , , , , , , , , , ,Q87.8, , , , , , 
Q55788652,Q55788652, , , , , , , , , , , , , ,Q87.8, , , , , , 
Q55788654,Q55788654, , , , , , , , , , , , , ,Q87.8, , , , , , 
Q55788655,Q55788655, , , , , , , , , , , , , ,Q87.8, , , , , , 
Q55788657,Q55788657, , , , , , , , , , , , , ,Q87.8, , , , , , 
Q55788658,Q55788658, , , , , , , , , , , , , ,Q87.8, , , , , , 
Q55788667,Q55788667, , , , , , , , , , , , , ,Q04.3, , , , , , 
Q55788668,Q55788668, , , , , , , , , , , , , ,Q04.3, , , , , , 
malformació esofàgica,Q55788693, , , , , , , , , , , , , , , , , , , , 
Q55788698,Q55788698, , , , , , , , , , , , , ,Q81.2, , , , , , 
Q55788700,Q55788700, , , , , , , , , , , , , ,Q81.2, , , , , , 
